run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cjet,geko_cturb,geko_cmix
ffs_Reh4000_Csep1.376_Cnw0.8922_Cmix0.5688_Cjet0_Cturb1.6859,optimizer,0.5533015342,107.4015,true,1.375955983,0.8921933773,0,1.685922641,0.5688270738
ffs_Reh4000_Csep1.6132_Cnw0.4221_Cmix0.8195_Cjet0.9873_Cturb1.5,optimizer,0.45734995,105.7925,true,1.613192012,0.4220691467,0.9873342944,1.5,0.8194656005
ffs_Reh4000_Csep1.6071_Cnw0.5581_Cmix1_Cjet0.5877_Cturb1.5,optimizer,0.4593616737,105.2986,true,1.607068189,0.5581390457,0.5876502862,1.5,1
ffs_Reh4000_Csep1.6131_Cnw0.4951_Cmix1_Cjet0.6736_Cturb1.6216,optimizer,0.4731796934,122.2570,true,1.613073467,0.4950719995,0.6736242919,1.621647184,1
ffs_Reh4000_Csep1.7341_Cnw0.6164_Cmix1_Cjet0.8669_Cturb1.5,optimizer,0.4550555939,114.5786,true,1.734077444,0.6164128232,0.8668646803,1.5,1
ffs_Reh4000_Csep1.769_Cnw0.6317_Cmix1_Cjet1.0125_Cturb1.6027,optimizer,0.4830966344,108.0955,true,1.768964925,0.6316950299,1.012473088,1.602733202,1
ffs_Reh4000_Csep1.3133_Cnw0.0579_Cmix0.5521_Cjet1.2_Cturb1.7399,optimizer,0.5411767847,108.0627,true,1.313293309,0.05790938907,1.2,1.739910409,0.5521266305
ffs_Reh4000_Csep1.4126_Cnw0.8002_Cmix1_Cjet0_Cturb2.5,optimizer,0.7273402003,114.5318,true,1.412639968,0.8001510885,0,2.5,1
ffs_Reh4000_Csep0.7_Cnw-0.2136_Cmix1_Cjet1.2_Cturb1.8738,optimizer,0.6885880113,116.1564,true,0.7,-0.2136297425,1.2,1.873817784,1
ffs_Reh4000_Csep0.7_Cnw0.905_Cmix0.4019_Cjet1.2_Cturb2.3156,optimizer,0.680985988,52.7174,true,0.7,0.9049936947,1.2,2.315638168,0.4019175729
ffs_Reh4000_Csep0.7_Cnw0.099_Cmix0.2155_Cjet0.598_Cturb1.5,optimizer,0.6185566703,29.1505,true,0.7,0.09895562819,0.5980079476,1.5,0.215484325
ffs_Reh4000_Csep1.2668_Cnw-0.1268_Cmix1_Cjet1.2_Cturb2.5,optimizer,0.6987608285,27.9825,true,1.266819409,-0.1268314397,1.2,2.5,1
ffs_Reh4000_Csep1.1568_Cnw0.1861_Cmix0.5731_Cjet0.3741_Cturb1.7161,optimizer,0.5199313918,26.9315,true,1.156839555,0.1860931081,0.3741429593,1.716112153,0.5731084219
ffs_Reh4000_Csep1.636_Cnw0.5657_Cmix1_Cjet0.7648_Cturb1.5,optimizer,0.452984536,26.1376,true,1.636022557,0.5657154452,0.7647646834,1.5,1
ffs_Reh4000_Csep1.2908_Cnw0.4428_Cmix1_Cjet0.9034_Cturb1.9253,optimizer,0.4996346853,27.0254,true,1.290792716,0.4427953658,0.9034420167,1.925323695,1
ffs_Reh4000_Csep1.349_Cnw-0.1594_Cmix0.439_Cjet0.302_Cturb1.5,optimizer,0.5493229937,26.5252,true,1.349016796,-0.1593864397,0.3020499118,1.5,0.438997117
